event_id,rain_start_utc,rain_end_utc,rain_duration_h,analysis_end_utc,truncation_reason,response_censored,pre_stage_m,pre_discharge_m3s,antecedent_24h_mm,antecedent_72h_mm,antecedent_168h_mm,response_onset_utc,lag_to_onset_h,departure_peak_utc,q_departure_peak_m3s,stage_departure_peak_m,estimated_recession_days_lost,recovery_utc,recovery_duration_h,spatial_periods_requested,spatial_periods_available,spatial_coverage_fraction,basin_mean_mm,basin_max_mm,basin_pct_gt_5mm,basin_pct_gt_10mm,basin_pct_gt_20mm,basin_pct_gt_30mm,basin_pct_gt_50mm,lower_mean_mm,lower_max_mm,lower_pct_gt_5mm,lower_pct_gt_10mm,lower_pct_gt_20mm,lower_pct_gt_30mm,lower_pct_gt_50mm,upper_mean_mm,upper_max_mm,upper_pct_gt_5mm,upper_pct_gt_10mm,upper_pct_gt_20mm,upper_pct_gt_30mm,upper_pct_gt_50mm,middle_mean_mm,middle_max_mm,middle_pct_gt_5mm,middle_pct_gt_10mm,middle_pct_gt_20mm,middle_pct_gt_30mm,middle_pct_gt_50mm,atim_mean_mm,atim_max_mm,atim_pct_gt_5mm,atim_pct_gt_10mm,atim_pct_gt_20mm,atim_pct_gt_30mm,atim_pct_gt_50mm,carrot_mean_mm,carrot_max_mm,carrot_pct_gt_5mm,carrot_pct_gt_10mm,carrot_pct_gt_20mm,carrot_pct_gt_30mm,carrot_pct_gt_50mm,local_mean_mm,local_max_mm,local_pct_gt_5mm,local_pct_gt_10mm,local_pct_gt_20mm,local_pct_gt_30mm,local_pct_gt_50mm,basin_mm,lower_ratio,upper_ratio,duration_h,storm_type,isolated_event,response_quality,eligible_for_point_training,eligible_for_recovery_training,peak_support_status,recomputed_peak_utc,recomputed_q_departure_peak_m3s,recomputed_stage_departure_peak_m,q_departure_at_analysis_end_m3s,stage_departure_at_analysis_end_m,hours_observed_after_peak,post_peak_decline_m3s,post_peak_decline_fraction,last_6h_departure_change_m3s,last_12h_departure_change_m3s,minimum_required_peak_decline_m3s,peak_resolved,recomputed_peak_days_lost,censored_remaining_days_lower_bound,recomputed_recovery_utc,recovery_complete,recovery_duration_h.1,eligible_for_peak_training,eligible_as_censored_lower_bound,peak_response_quality,target_status,target_peak_utc,observed_q_at_peak_m3s,baseline_q_at_peak_m3s,q_departure_at_peak_m3s,observed_stage_at_peak_m,baseline_stage_at_peak_m,stage_departure_at_peak_m,q_linear_days_lost,stage_linear_days_lost,q_exact_recession_equivalent_days,stage_exact_recession_equivalent_days,stage_minus_q_exact_days,stage_to_q_exact_ratio,stage_q_target_agreement
64,2026-06-27T00:00:00+00:00,2026-06-29T06:00:00+00:00,54.0,2026-06-30T18:00:00+00:00,next_rain_event,True,2.122,11.3,0.0449345228109797,0.0449345228109797,94.9584926822974,2026-06-27T04:00:00+00:00,4.0,2026-06-30T18:00:00+00:00,17.44375564750942,0.7581315043615493,33.15479570812636,,,9,9,1.0,51.86638716161889,66.84969964623451,100.0,100.0,100.0,100.0,54.761904761904766,47.93852895094896,66.84969964623451,100.0,100.0,100.0,100.0,40.0,49.20367014578854,51.631848618388176,100.0,100.0,100.0,100.0,41.66666666666667,55.42794647645205,66.25074814772233,100.0,100.0,100.0,100.0,70.0,42.29876150160271,44.06254877895117,100.0,100.0,100.0,100.0,0.0,66.84969964623451,66.84969964623451,100.0,100.0,100.0,100.0,100.0,48.668108771368864,57.46169758588076,100.0,100.0,100.0,100.0,60.0,51.86638716161889,0.9242696778082792,0.9486619916761668,54.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-06-30T18:00:00+00:00,17.44375564750942,0.7581315043615493,17.44375564750942,0.7581315043615493,0.0,0.0,0.0,,,1.744375564750942,False,33.15479570812636,33.15479570812636,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-06-30T18:00:00+00:00,26.6,9.15624435249058,17.44375564750942,2.722,1.9638684956384507,0.7581315043615493,33.15479570812636,18.498587651074775,20.583333333333332,16.333333333333332,-4.25,0.7935222672064777,True
65,2026-06-30T18:00:00+00:00,2026-07-02T06:00:00+00:00,36.0,2026-07-05T12:00:00+00:00,next_rain_event,True,2.722,26.6,0.2670190405693746,14.300416377490842,52.190919296098095,2026-06-30T22:00:00+00:00,4.0,2026-07-05T12:00:00+00:00,5.198018489867696,0.5280006541057931,4.98936347989124,,,6,6,1.0,7.149758146015562,14.873999609379098,61.90476190476191,21.428571428571427,0.0,0.0,0.0,6.062344824650791,12.730099958833309,50.0,20.0,0.0,0.0,0.0,10.297766405186849,14.873999609379098,100.0,50.0,0.0,0.0,0.0,5.804659851195174,12.985199963208288,45.0,5.0,0.0,0.0,0.0,3.994612339738524,5.002949893474579,25.0,0.0,0.0,0.0,0.0,10.49144983291626,10.49144983291626,100.0,100.0,0.0,0.0,0.0,6.830709810927511,12.730099958833309,60.0,20.0,0.0,0.0,0.0,7.149758146015562,0.8479090762013023,1.4402957687352849,36.0,upper_lake_chain_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2026-07-05T12:00:00+00:00,5.198018489867696,0.5280006541057931,5.198018489867696,0.5280006541057931,0.0,0.0,0.0,,,0.5198018489867696,False,4.98936347989124,4.98936347989124,,False,,False,False,antecedent_rain_overlap,evaluated,2026-07-05T12:00:00+00:00,26.3,21.101981510132305,5.198018489867696,3.01,2.4819993458942067,0.5280006541057931,4.98936347989124,10.833819450084933,4.541666666666667,10.041666666666666,5.499999999999999,2.2110091743119265,False
66,2026-07-05T12:00:00+00:00,2026-07-06T00:00:00+00:00,12.0,2026-07-09T12:00:00+00:00,next_rain_event,True,3.01,26.3,0.105298807313721,0.7717904614608929,18.203197193639685,2026-07-05T20:00:00+00:00,8.0,2026-07-08T18:00:00+00:00,0.9927769492965162,0.0487212461134927,0.9022580767073544,,,2,2,1.0,1.7546856690730368,3.4446998834609985,0.0,0.0,0.0,0.0,0.0,1.4227699726819991,2.635900020599365,0.0,0.0,0.0,0.0,0.0,1.5921582815547783,1.8329999446868896,0.0,0.0,0.0,0.0,0.0,2.0181599497795104,3.4446998834609985,0.0,0.0,0.0,0.0,0.0,1.1358249709010124,1.2845999598503113,0.0,0.0,0.0,0.0,0.0,2.635900020599365,2.635900020599365,0.0,0.0,0.0,0.0,0.0,1.4096999645233157,1.6507999002933502,0.0,0.0,0.0,0.0,0.0,1.7546856690730368,0.8108403674565932,0.9073752123341168,12.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2026-07-08T18:00:00+00:00,0.9927769492965162,0.0487212461134927,0.5555235277775985,0.0304684276649807,18.0,0.4372534215189176,0.4404347037154281,-0.1320055905278927,-0.1611006012475542,0.1,True,0.9022580767073544,0.5048723080178988,,False,,True,False,resolved_peak,evaluated,2026-07-08T18:00:00+00:00,23.45,22.457223050703483,0.9927769492965162,2.879,2.8302787538865073,0.04872124611349271,0.9022580767073545,0.903117247801375,0.9166666666666666,0.9166666666666666,0.0,1.0,True
67,2026-07-09T12:00:00+00:00,2026-07-12T00:00:00+00:00,60.0,2026-07-15T00:00:00+00:00,next_rain_event,False,2.8205,22.2,0.0703404739504634,0.0705440453699943,2.616315413363432,2026-07-11T08:00:00+00:00,44.0,2026-07-11T21:00:00+00:00,1.0108060408215174,0.0530732309343551,1.0282980458908386,2026-07-14T04:00:00+00:00,55.0,10,10,1.0,28.241738672630163,46.47260040836409,100.0,100.0,80.95238095238095,45.23809523809524,0.0,28.576189582870576,46.47260040836409,100.0,100.0,70.0,40.0,0.0,23.52669306622313,31.6343988981098,100.0,100.0,66.66666666666666,16.666666666666664,0.0,30.90354058135417,36.83869899902493,100.0,100.0,95.0,65.0,0.0,22.37176839596941,27.81112449418288,100.0,100.0,50.0,0.0,0.0,35.49764937919099,35.49764937919099,100.0,100.0,100.0,100.0,0.0,32.15543457312742,46.47260040836409,100.0,100.0,80.0,60.0,0.0,28.241738672630163,1.0118424334322071,0.833046907590838,60.0,widespread_basin,True,complete,True,True,evaluated,2026-07-11T21:00:00+00:00,1.0108060408215174,0.0530732309343551,-0.0631259205092753,-0.0043559020085797,75.0,1.0739319613307927,1.0624510716793607,-0.0839339214183922,-0.0655212358056864,0.1010806040821517,True,1.0282980458908386,0.0,2026-07-14T04:00:00+00:00,True,55.0,True,False,resolved_peak,evaluated,2026-07-11T21:00:00+00:00,20.75,19.739193959178483,1.0108060408215174,2.748,2.694926769065645,0.05307323093435512,1.0282980458908386,1.0221623755775204,1.0416666666666667,1.0416666666666667,0.0,1.0,True
68,2026-07-15T00:00:00+00:00,2026-07-16T06:00:00+00:00,30.0,2026-07-19T00:00:00+00:00,next_rain_event,True,2.532,16.8,0.0295499993122315,0.0533154745783011,28.365552954485224,2026-07-15T10:00:00+00:00,10.0,2026-07-15T09:00:00+00:00,1.6687397145107603,0.1010104855629299,1.9810606578089949,,,5,5,1.0,12.93286269805616,24.131698903162032,92.85714285714286,73.80952380952381,11.904761904761903,0.0,0.0,12.02982451405842,24.131698903162032,70.0,60.0,20.0,0.0,0.0,14.404616210978324,20.609849018394016,100.0,91.66666666666666,8.333333333333332,0.0,0.0,12.50132968230173,22.54205012321472,100.0,70.0,10.0,0.0,0.0,6.127087189874146,12.932799343951046,25.0,25.0,0.0,0.0,0.0,24.11654862528667,24.11654862528667,100.0,100.0,100.0,0.0,0.0,14.334669551160186,24.131698903162032,100.0,80.0,20.0,0.0,0.0,12.93286269805616,0.9301749191125744,1.113799515798105,30.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-07-15T09:00:00+00:00,1.6687397145107603,0.1010104855629299,0.9476675253826112,0.0376889421084687,87.0,0.7210721891281491,0.4321058478191444,-0.118805061418703,-0.0356422372735742,0.166873971451076,True,1.9810606578089949,1.1250327626852872,,False,,True,False,resolved_peak,evaluated,2026-07-15T09:00:00+00:00,18.15,16.48126028548924,1.6687397145107603,2.6145,2.51348951443707,0.10101048556292991,1.9810606578089947,2.052743952533356,1.9166666666666667,2.0416666666666665,0.12499999999999978,1.0652173913043477,True
69,2026-07-19T00:00:00+00:00,2026-07-21T18:00:00+00:00,66.0,2026-07-26T00:00:00+00:00,next_rain_event,True,2.3775,14.6,0.0112035708762482,1.7654797199564718,13.169417452894516,2026-07-19T05:00:00+00:00,5.0,2026-07-24T18:00:00+00:00,2.478703509922285,0.1723547575511421,4.175059914357309,,,11,11,1.0,37.0673038563996,56.92779874801636,100.0,100.0,100.0,92.85714285714286,9.523809523809524,49.52362943033222,56.92779874801636,100.0,100.0,100.0,100.0,40.0,32.13897378317779,36.33209924900439,100.0,100.0,100.0,100.0,0.0,33.79613911336637,43.19939963519573,100.0,100.0,100.0,85.0,0.0,48.44639992626617,50.9701501976233,100.0,100.0,100.0,100.0,50.0,46.0672492980957,46.0672492980957,100.0,100.0,100.0,100.0,0.0,51.076689060032365,56.92779874801636,100.0,100.0,100.0,100.0,40.0,37.0673038563996,1.3360461721788288,0.8670437404264852,66.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-07-24T18:00:00+00:00,2.478703509922285,0.1723547575511421,2.2017852188866502,0.1290956555735727,30.0,0.2769182910356349,0.1117190054910267,-0.1084909682872421,-0.2154450637300211,0.2478703509922285,True,4.175059914357309,3.70862637285986,,False,,True,False,resolved_peak,evaluated,2026-07-24T18:00:00+00:00,13.2,10.721296490077714,2.478703509922285,2.267,2.1175210740959614,0.14947892590403855,4.175059914357309,3.4535719630025254,3.875,3.375,-0.5,0.8709677419354839,True
70,2026-07-26T00:00:00+00:00,2026-07-26T06:00:00+00:00,6.0,2026-07-27T00:00:00+00:00,next_rain_event,True,2.193,12.2,0.0074940474171723,0.0451738084652569,37.11955207001024,2026-07-26T06:00:00+00:00,6.0,2026-07-26T04:00:00+00:00,1.1592925996886088,0.0878950556883815,1.7758514408244277,,,1,1,1.0,15.929556710379464,20.6966495513916,100.0,97.61904761904762,11.904761904761903,0.0,0.0,13.688654613494872,18.23519897460937,100.0,100.0,0.0,0.0,0.0,16.118762175242107,20.6966495513916,100.0,91.66666666666666,25.0,0.0,0.0,16.936484479904173,20.563098907470703,100.0,100.0,10.0,0.0,0.0,11.866074800491331,13.162599563598633,100.0,100.0,0.0,0.0,0.0,15.956899642944336,15.956899642944336,100.0,100.0,0.0,0.0,0.0,14.693069458007812,18.23519897460937,100.0,100.0,0.0,0.0,0.0,15.929556710379464,0.8593242650986984,1.0118776352853158,6.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-07-26T04:00:00+00:00,1.1592925996886088,0.0878950556883815,0.7441041088579095,0.0495948667923786,20.0,0.4151884908306993,0.3581395162379375,0.0584263815762788,0.1185733685495691,0.1159292599688608,False,1.7758514408244277,1.1398488648971228,,False,,False,True,unresolved_peak_lower_bound,evaluated,2026-07-26T04:00:00+00:00,13.25,12.090707400311391,1.1592925996886088,2.2735000000000003,2.185604944311619,0.08789505568838152,1.7758514408244277,1.9840335121604915,1.75,1.9583333333333333,0.20833333333333326,1.119047619047619,True
71,2026-07-27T00:00:00+00:00,2026-07-28T00:00:00+00:00,24.0,2026-07-29T00:00:00+00:00,next_rain_event,True,2.1985,12.3,15.940961471952807,15.98593170899992,26.557002380918547,2026-07-27T21:00:00+00:00,21.0,2026-07-27T20:00:00+00:00,1.0422134111254897,0.0773596597410315,1.632443950464091,,,4,4,1.0,6.670976014186938,12.187049768865108,73.80952380952381,9.523809523809524,0.0,0.0,0.0,8.776384820789099,12.187049768865108,90.0,40.0,0.0,0.0,0.0,4.617054059480627,6.034949839115143,33.33333333333333,0.0,0.0,0.0,0.0,6.850624783709645,9.290599398314953,90.0,0.0,0.0,0.0,0.0,6.245349887758493,8.724249593913555,75.0,0.0,0.0,0.0,0.0,10.70969945192337,10.70969945192337,100.0,100.0,0.0,0.0,0.0,10.414549840986728,12.187049768865108,100.0,60.0,0.0,0.0,0.0,6.670976014186938,1.315607311752382,0.6921107270752728,24.0,tributary_localized_carrot_creek,False,antecedent_rain_overlap,False,False,evaluated,2026-07-27T20:00:00+00:00,1.0422134111254897,0.0773596597410315,0.6692491102859996,0.0441968344151688,28.0,0.3729643008394898,0.3578578982559095,0.0527229923131979,0.0071046477998368,0.1042213411125489,False,1.632443950464091,1.048260989330437,,False,,False,False,antecedent_rain_overlap,evaluated,2026-07-27T20:00:00+00:00,12.8,11.757786588874511,1.0422134111254895,2.239,2.1616403402589683,0.07735965974103154,1.632443950464091,1.7604708064902337,1.5833333333333333,1.75,0.16666666666666674,1.105263157894737,True
72,2026-07-29T00:00:00+00:00,2026-07-29T06:00:00+00:00,6.0,2026-08-02T06:00:00+00:00,next_rain_event,True,2.155,11.7,0.0108285711584834,22.62276605729823,22.66865415150616,2026-07-29T04:00:00+00:00,4.0,2026-08-02T06:00:00+00:00,1.271338160449302,0.0805869112125634,2.402119169655716,,,1,1,1.0,5.901128436837878,8.88539981842041,78.57142857142857,0.0,0.0,0.0,0.0,5.699924898147583,6.534599781036377,80.0,0.0,0.0,0.0,0.0,5.00503741701444,8.88539981842041,41.66666666666667,0.0,0.0,0.0,0.0,6.539384818077087,7.44819974899292,100.0,0.0,0.0,0.0,0.0,6.21391236782074,6.534599781036377,100.0,0.0,0.0,0.0,0.0,5.917550086975098,5.917550086975098,100.0,0.0,0.0,0.0,0.0,5.245209884643555,6.534599781036377,60.0,0.0,0.0,0.0,0.0,5.901128436837878,0.9659042264807728,0.8481492091869112,6.0,mixed_or_weak,False,antecedent_rain_overlap,False,False,evaluated,2026-08-02T06:00:00+00:00,1.271338160449302,0.0805869112125634,1.271338160449302,0.0805869112125634,0.0,0.0,0.0,,,0.1271338160449302,False,2.402119169655716,2.402119169655716,,False,,False,False,antecedent_rain_overlap,evaluated,2026-08-02T06:00:00+00:00,10.5,9.228661839550698,1.271338160449302,2.0549999999999997,1.9744130887874363,0.08058691121256345,2.402119169655716,1.958798273577545,2.2916666666666665,1.9583333333333333,-0.33333333333333326,0.8545454545454546,True
73,2026-08-02T06:00:00+00:00,2026-08-03T06:00:00+00:00,24.0,2026-08-03T15:00:00+00:00,dataset_right_edge,True,2.055,10.5,0.249265487721589,0.2532821542394924,12.848825890325578,2026-08-02T14:00:00+00:00,8.0,2026-08-02T20:00:00+00:00,0.8367927605510417,0.0643522748512821,1.4690868928754195,,,4,4,1.0,12.175021405730927,14.028599739074709,100.0,100.0,0.0,0.0,0.0,12.477040016651154,14.028599739074709,100.0,100.0,0.0,0.0,0.0,12.389824931820234,13.554699897766112,100.0,100.0,0.0,0.0,0.0,11.895129984617231,12.56850004196167,100.0,100.0,0.0,0.0,0.0,11.832950085401537,12.430350184440613,100.0,100.0,0.0,0.0,0.0,13.730100154876707,13.730100154876707,100.0,100.0,0.0,0.0,0.0,12.741699934005736,14.028599739074709,100.0,100.0,0.0,0.0,0.0,12.175021405730927,1.0248064131351804,1.0176429690701154,24.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-08-02T20:00:00+00:00,0.8367927605510417,0.0643522748512821,0.1805004962937619,0.0026498120978288,19.0,0.6562922642572797,0.7842948639100326,0.0384820168572499,-0.1215319686354696,0.1,True,1.4690868928754195,0.3168895881556798,,False,,True,False,resolved_peak,evaluated,2026-08-02T20:00:00+00:00,11.0,10.163207239448958,0.8367927605510417,2.092,2.0303975203113085,0.06160247968869159,1.4690868928754197,1.467468991866086,1.4583333333333333,1.4583333333333333,0.0,1.0,True
